Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,HK,XX,,0.418,ivory carvings,kg,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,HK,,0.41,,ivory pieces,kg,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,MW,,,0.7,ivory carvings,kg,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,4,,ivory carvings,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZM,,4,,ivory carvings,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PE,AR,,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PK,MW,,,5,ivory carvings,kg,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,US,XX,,88,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,US,XX,1,,ivory pieces,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,US,XX,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,QA,DE,XX,,6,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,QA,GB,XX,7,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,QA,GB,XX,2,,ivory carvings,,T,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,QA,GR,EG,1,,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,QA,TH,,2,,ivory carvings,,,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,AT,XX,,1,ivory pieces,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,CH,XX,,45,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,DE,XX,,5,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,US,XX,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,AU,XX,,3,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,AU,XX,2,,ivory pieces,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,GB,XX,1,,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SY,CH,XX,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,CH,XX,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,US,XX,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,XX,3,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,XX,3,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,XX,1,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,,,4,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,1,1,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,1,,ivory carvings,,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,3,3,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AU,XX,,29,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CD,1,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BI,,10,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BR,XX,10,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BR,,,20,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,US,,52,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,1,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,13,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,1,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,5,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,,52,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,ZA,1,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,,,156,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,,1,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,US,,1,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,3,,ivory carvings,,E,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,,ivory carvings,,E,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,3,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,2,,ivory carvings,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,15,16,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,XX,33,,ivory carvings,,E,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CD,1,,ivory carvings,,Q,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CD,1,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,53,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,,ivory carvings,,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,5,,ivory carvings,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,2,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,KE,1,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,NA,1,,ivory carvings,,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,0.2,,ivory carvings,kg,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,27,,ivory carvings,,E,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,2,,ivory carvings,,E,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,53,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,79,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,154,,ivory carvings,,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory carvings,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,6,,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory carvings,,Q,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,104,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,324,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,7,,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory pieces,,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory pieces,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory pieces,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,1,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,1,,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,,1,ivory carvings,,Q,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HN,XX,1,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IL,,,1,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,ET,1,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,SO,8,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,6,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,KE,2,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1,,ivory carvings,,E,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,11,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LB,XX,3,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,2,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,XX,2,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,3,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,2,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,6,,ivory carvings,,P,U
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,1,,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,,2,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,,3,ivory pieces,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,ZA,,1,ivory carvings,,T,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,2,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,1,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RU,XX,4,,ivory carvings,,Q,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RU,XX,,4,ivory carvings,,Q,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RU,ZA,1,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SD,,1,,ivory carvings,,P,W
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,9,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,6,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,2,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,4,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,31,,ivory carvings,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,3,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory pieces,,P,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory carvings,,T,I
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,AU,XX,,5,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,XX,,32,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,GB,,1,,ivory carvings,,P,O
2009,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,MW,,,20,ivory carvings,kg,P,O
2009,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,AR,XX,1,,ivory carvings,,T,O
2009,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,AU,XX,2,,ivory carvings,,P,I
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,45,ivory carvings,,P,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,2,ivory carvings,sets,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,7,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZW,,,5,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZW,,,7,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,,1,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,ZA,,1,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CM,ZW,,,4,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,1,ivory carvings,sets,P,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,43,ivory carvings,sets,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,5,ivory carvings,,H,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,6,ivory carvings,,P,F
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,4,ivory carvings,,P,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,25,,ivory carvings,,P,U
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,1050,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CX,ZW,,,2,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZW,,,16,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,3,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,,10,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EG,ZW,,,18,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,GE,,,1,ivory carvings,,,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,15,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,3,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,12,ivory carvings,,P,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,11,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,10,ivory carvings,kg,H,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,11,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,ZW,,,11,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,4,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IR,ZW,,,24,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,8,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,BW,,16682.35,,ivory pieces,kg,T,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,NA,,3753,,ivory pieces,kg,T,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZA,,17764.8,,ivory pieces,kg,T,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZW,,,3,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZW,,1207.05,,ivory pieces,kg,T,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KH,ZW,,,3,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KR,ZW,,,8,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LS,ZW,,,4,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MG,ZW,,,2,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,1,ivory carvings,,H,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,7,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NA,ZW,,,3,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,GB,,16,,ivory carvings,,T,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,4,ivory carvings,,P,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,21,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,,5,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RO,ZW,,,26,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,65,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SD,ZW,,,5,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,ZW,,,10,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UA,ZW,,,10,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BW,,21,,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,DE,,52,ivory pieces,,P,O
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,NA,1,,ivory carvings,,P,U
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,1,,ivory carvings,,P,I
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,VE,XX,,1,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,64,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory carvings,,T,I
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,1,ivory carvings,sets,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,6,,ivory carvings,,P,I
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,3,70,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,7,ivory pieces,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,BW,,73,,ivory carvings,,H,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,,28,ivory carvings,,P,W
2009,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZM,ZW,,,4,ivory carvings,,P,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,US,XX,,1,ivory carvings,,T,O
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,US,XX,,1,ivory carvings,,T,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,US,XX,,1,ivory carvings,,Q,O
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GR,US,XX,,1,ivory carvings,,Q,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,NL,CH,XX,,2,ivory pieces,,Q,O
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TR,US,XX,,2,ivory carvings,,Q,O
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,45,,ivory carvings,,P,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,67,,ivory carvings,,T,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,236,,ivory carvings,,T,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,XX,7,,ivory carvings,,P,I
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,12,,ivory carvings,,P,W
2009,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,2,,ivory carvings,,P,I
2009,II,Cetacea spp.,Mammalia,Cetacea,,,US,FR,XX,1,,ivory carvings,,T,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,US,CA,,19,ivory carvings,,S,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,US,CA,,9.5,ivory pieces,,S,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,US,XX,,1,ivory carvings,,T,I
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,US,,,6,ivory carvings,,P,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,CA,,2,,ivory carvings,,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,CA,,3,,ivory pieces,,T,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,US,XX,1,,ivory carvings,,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,US,,,4,ivory carvings,,E,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,US,,,15,ivory carvings,,E,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DE,CA,XX,17,,ivory carvings,,Q,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,US,,,1,ivory pieces,,P,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,ID,US,,,23,ivory carvings,kg,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,ID,US,,,5,ivory pieces,kg,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,JP,US,,,0.4,ivory carvings,kg,T,I
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,QA,GB,,1,,ivory carvings,,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,RU,KW,XX,,10,ivory pieces,,Q,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,CA,US,1,,ivory carvings,,P,I
